female,black,hispanic,bytest,dadcoll,momcoll,ownhome,urban,cue80,stwmfg80,dist,tuition,incomehi,ed
1,0,0,57.25,0,0,0,0,10.3,11.62,1,1.24827,0,16
1,0,1,35,0,0,0,0,10.3,11.62,1,1.24827,0,12
1,0,0,39.330002,0,0,1,0,10.3,11.62,1,1.24827,1,12
0,0,0,53.84,0,0,1,0,10.3,11.62,1,1.24827,0,12
0,0,0,45.490002,0,0,1,0,8.8999996,11.62,.5,1.24827,0,16
1,0,0,65.82,0,0,1,0,8.8999996,11.62,.5,1.24827,0,12
0,0,0,60.23,0,0,1,0,8.8999996,11.62,.5,1.24827,0,13
0,0,0,52.790001,1,1,1,0,8.8999996,11.62,.5,1.24827,0,12
1,0,0,47.049999,0,0,1,0,7.6999998,11.62,2,1.24827,0,12
0,0,0,59.32,0,0,1,0,7.6999998,11.62,2,1.24827,0,14
1,0,0,42.540001,0,0,1,0,7.6999998,11.62,2,1.24827,1,12
0,0,0,61.060001,0,0,1,0,7.6999998,11.62,2,1.24827,1,16
1,0,0,65.940002,0,0,0,0,7.6999998,11.62,2,1.24827,0,12
0,0,0,51.279999,1,1,1,0,8.8999996,11.62,.30000001,1.24827,0,12
0,0,0,52.889999,0,0,1,0,8.8999996,11.62,.30000001,1.24827,0,16
1,0,0,42.139999,0,0,1,0,8.8999996,11.62,.30000001,1.24827,0,12
1,0,0,47.290001,1,0,1,0,8.8999996,11.62,.30000001,1.24827,1,14
1,0,0,57.580002,0,0,1,0,8.8999996,11.62,.30000001,1.24827,1,14
0,0,0,49.299999,0,0,1,0,8.8999996,11.62,.30000001,1.24827,1,15
0,0,0,44.5,0,0,1,0,8.8999996,11.62,.30000001,1.24827,0,12
1,0,0,53.529999,0,0,1,0,8.8999996,11.62,.30000001,1.24827,0,15
1,0,0,51.650002,0,0,1,0,8.8999996,11.62,.30000001,1.24827,0,12
0,0,0,54.91,0,0,1,0,11.6,11.62,.5,1.24827,0,12
0,0,1,49.689999,0,0,1,0,11.6,11.62,.5,1.24827,0,16
0,0,0,56.43,0,0,1,0,11.6,11.62,.5,1.24827,0,16
0,0,0,45.07,0,0,1,0,11.6,11.62,.5,1.24827,0,14
1,0,0,49.150002,0,0,1,0,11.6,11.62,.5,1.24827,0,13
1,0,0,33.790001,0,0,1,0,11.6,11.62,.5,1.24827,0,12
1,0,0,44.16,0,0,1,0,11.6,11.62,.5,1.24827,0,12
0,0,0,64.739998,0,0,1,0,11.6,11.62,.5,1.24827,0,12
0,0,0,47.619999,0,0,1,0,11.6,11.62,.5,1.24827,1,12
1,0,0,65.970001,1,0,1,0,8.5,11.62,1.5,1.24827,0,17
1,0,0,54.200001,0,0,1,0,8.5,11.62,1.5,1.24827,0,13
0,0,0,58.68,0,0,0,0,8.5,11.62,1.5,1.24827,0,15
1,0,0,41.02,0,0,1,0,8.5,11.62,1.5,1.24827,0,12
0,0,0,41.009998,0,0,1,0,8.5,11.62,1.5,1.24827,0,12
1,0,0,50.150002,0,0,1,0,6.3000002,11.62,1,1.24827,0,13
1,0,1,38.25,0,0,1,0,6.3000002,11.62,1,1.24827,0,12
0,0,0,62.509998,1,1,1,0,6.3000002,11.62,1,1.24827,0,15
0,0,0,47.119999,0,0,1,0,6.3000002,11.62,1,1.24827,0,12
0,0,0,65.790001,0,0,1,0,6.3000002,11.62,1,1.24827,0,16
1,0,0,59.990002,0,0,1,0,6.3000002,11.62,1,1.24827,1,12
0,0,0,40.48,0,0,1,0,6.3000002,11.62,1,1.24827,0,12
0,1,0,39.830002,0,1,1,0,6.4000001,11.62,.5,1.24827,0,14
0,0,0,68.209999,0,0,1,0,6.4000001,11.62,.5,1.24827,1,16
0,0,0,54.700001,0,0,1,0,8.1999998,11.62,1.6,1.24827,0,15
1,0,0,54.560001,0,0,1,0,8.1999998,11.62,1.6,1.24827,1,16
1,0,0,56.419998,0,0,1,0,8.1999998,11.62,1.6,1.24827,1,14
0,0,0,46.990002,0,0,1,0,8.1999998,11.62,1.6,1.24827,1,15
1,0,0,57.360001,0,0,1,0,7.1999998,11.62,.30000001,1.24827,1,13
0,0,0,65.440002,1,1,1,0,7.1999998,11.62,.30000001,1.24827,1,16
1,0,0,60.799999,0,0,1,0,7.1999998,11.62,.30000001,1.24827,1,13
1,0,0,62.57,1,0,1,0,7.1999998,11.62,.30000001,1.24827,1,16
0,0,0,64.730003,0,0,1,0,7.1999998,11.62,.30000001,1.24827,0,16
0,0,0,40.509998,0,0,1,0,7.6999998,11.62,2.5,1.24827,1,12
1,0,0,42.68,0,0,1,0,7.6999998,11.62,2.5,1.24827,0,15
0,0,0,37.889999,0,1,1,0,7.6999998,11.62,2.5,1.24827,1,12
1,0,0,52.950001,0,0,0,0,7.6999998,11.62,2.5,1.24827,0,12
1,0,0,58.459999,0,0,1,0,7.6999998,11.62,2.5,1.24827,1,12
1,0,0,65.93,0,0,1,0,7.6999998,11.62,2.5,1.24827,0,15
1,0,0,57.709999,0,0,1,0,7,11.62,4,1.24827,0,12
1,0,0,50.689999,0,0,1,0,7,11.62,4,1.24827,0,12
0,0,0,61.099998,1,0,1,0,7,11.62,4,1.24827,0,15
1,0,0,47.16,1,1,1,0,7,11.62,4,1.24827,0,12
1,0,0,47.919998,0,0,1,0,7,11.62,4,1.24827,1,12
1,0,0,50.209999,0,0,1,0,7,11.62,4,1.24827,0,12
0,0,0,51.310001,0,0,0,0,10,11.62,.89999998,1.24827,0,14
1,0,0,65.510002,0,0,1,0,10,11.62,.89999998,1.24827,0,15
0,0,1,53.439999,0,0,1,0,10,11.62,.89999998,1.24827,1,12
1,0,0,51.709999,0,0,0,0,10,11.62,.89999998,1.24827,0,12
1,0,0,54.07,0,0,0,0,10,11.62,.89999998,1.24827,0,13
0,0,0,48.830002,0,0,1,0,11.6,11.62,.5,1.24827,0,12
0,0,0,60.07,0,0,1,0,11.6,11.62,.5,1.24827,1,13
1,0,1,40.290001,0,1,1,0,11.6,11.62,.5,1.24827,1,13
1,0,0,62.810001,0,0,1,0,11.6,11.62,.5,1.24827,0,14
1,0,0,59.400002,1,0,1,0,11.6,11.62,.5,1.24827,0,12
0,0,0,41.75,0,0,0,0,11.6,11.62,.5,1.24827,0,12
0,0,0,51.189999,0,0,1,0,6.6999998,11.62,.5,1.24827,0,16
0,0,0,54.41,0,0,1,0,6.6999998,11.62,.5,1.24827,1,12
1,0,0,60.200001,0,0,0,0,6.6999998,11.62,.5,1.24827,0,12
0,0,0,59.18,1,0,1,0,6.6999998,11.62,.5,1.24827,1,14
1,1,0,56.009998,0,0,1,1,7.1999998,11.62,.1,1.24827,0,16
1,1,0,39.169998,0,0,0,1,7.1999998,11.62,.1,1.24827,1,12
1,1,0,34.580002,0,0,1,1,7.1999998,11.62,.1,1.24827,0,12
0,1,0,45,0,0,1,1,7.1999998,11.62,.1,1.24827,0,13
1,1,0,43.860001,0,0,1,1,7.6999998,11.62,.2,1.24827,0,13
1,1,0,42.330002,0,0,1,1,7.6999998,11.62,.2,1.24827,1,12
1,1,0,53,0,0,1,1,7.6999998,11.62,.2,1.24827,0,16
1,0,0,48.610001,0,0,1,1,7.6999998,11.62,.2,1.24827,1,12
1,0,0,51.77,0,0,1,1,7.6999998,11.62,.2,1.24827,0,16
1,1,0,45.119999,0,0,1,1,7.1999998,11.62,.5,1.24827,0,14
0,1,0,48.91,1,0,0,1,7.1999998,11.62,.5,1.24827,0,17
1,1,0,48.880001,0,0,0,1,7.1999998,11.62,.5,1.24827,0,15
1,0,0,48.18,1,1,1,0,13.5,11.62,2,1.24827,1,13
1,0,0,57.48,0,0,1,0,13.5,11.62,2,1.24827,0,16
0,0,0,48.240002,0,0,1,0,13.5,11.62,2,1.24827,0,18
0,0,0,65.529999,1,0,1,0,13.5,11.62,2,1.24827,0,16
1,0,0,50.419998,0,0,1,0,13.5,11.62,2,1.24827,0,14
1,0,0,54.43,0,0,1,0,13.5,11.62,2,1.24827,0,12
0,1,0,44.470001,0,0,1,1,7.6999998,11.62,.2,1.24827,0,15
0,1,0,57.060001,0,0,1,0,13.7,11.62,5,1.24827,0,12
0,0,0,59.25,1,0,1,0,13.7,11.62,5,1.24827,0,16
1,0,0,61.470001,1,1,1,0,13.7,11.62,5,1.24827,1,12
1,0,0,48.860001,1,0,1,0,13.7,11.62,5,1.24827,1,16
1,0,0,58.900002,0,0,1,0,11.2,11.62,6,1.24827,0,13
1,0,0,38.959999,0,0,1,0,11.2,11.62,6,1.24827,0,12
1,0,0,50.110001,0,0,0,0,11.2,11.62,6,1.24827,1,12
0,0,0,65.559998,0,0,1,1,8,11.62,2,1.24827,1,12
0,0,0,63.209999,1,1,1,1,8,11.62,2,1.24827,1,16
0,0,0,50.779999,0,0,0,1,8,11.62,2,1.24827,0,12
1,0,0,45.41,0,0,1,1,8,11.62,2,1.24827,1,13
0,0,0,66.449997,1,1,0,1,8,11.62,2,1.24827,0,15
1,0,0,40.98,0,0,0,0,11.5,11.62,1.5,1.24827,0,12
0,0,0,59,0,0,0,0,7.1999998,11.62,.2,1.24827,0,17
0,0,0,64.089996,1,1,1,0,7.1999998,11.62,.2,1.24827,1,15
0,0,0,48.59,1,0,1,0,7.1999998,11.62,.2,1.24827,1,16
1,1,0,33.240002,0,0,0,0,7.1999998,11.62,.2,1.24827,1,12
1,1,0,51.130001,1,1,1,0,7.1999998,11.62,.2,1.24827,1,14
1,1,0,52.040001,0,0,0,0,7.1999998,11.62,.30000001,1.24827,0,13
1,1,0,51.349998,0,0,1,0,7.1999998,11.62,.30000001,1.24827,0,13
0,1,0,48.610001,0,0,1,0,7.1999998,11.62,.30000001,1.24827,0,14
1,1,0,48.169998,1,0,1,0,7.1999998,11.62,.30000001,1.24827,0,12
1,1,0,43.419998,0,0,1,0,7.1999998,11.62,.30000001,1.24827,1,12
0,1,0,49.849998,0,0,1,0,7.1999998,11.62,.30000001,1.24827,1,13
1,1,0,45.310001,0,0,1,0,7.1999998,11.62,.30000001,1.24827,0,13
0,0,0,50.59,1,0,1,0,8.3999996,11.62,1.2,1.24827,1,16
1,0,0,57.900002,1,0,1,0,8.3999996,11.62,1.2,1.24827,1,13
1,0,0,51.889999,0,0,1,0,8.3999996,11.62,1.2,1.24827,0,13
1,0,0,35.860001,0,0,0,0,6.5999999,11.62,.5,1.24827,0,12
0,0,0,56.52,1,0,1,0,6.5999999,11.62,.5,1.24827,1,17
1,0,0,53.810001,0,0,1,0,6.5999999,11.62,.5,1.24827,1,15
0,0,0,53.299999,1,1,1,0,6.5999999,11.62,.5,1.24827,1,16
0,0,0,51.810001,1,0,1,0,10.4,11.62,4,1.24827,0,18
0,0,0,56.43,0,0,1,0,10.4,11.62,4,1.24827,0,12
1,0,0,62.049999,1,1,0,0,10.4,11.62,4,1.24827,0,16
0,0,0,50.91,1,0,1,0,10.4,11.62,4,1.24827,1,16
1,0,0,54.68,1,0,1,0,10.4,11.62,4,1.24827,1,15
1,0,0,48.07,0,0,1,0,10.4,11.62,4,1.24827,1,16
0,0,0,55.790001,0,0,1,0,10.4,11.62,4,1.24827,0,16
1,0,0,54.209999,0,1,1,0,10.4,11.62,4,1.24827,1,15
1,0,0,58.849998,0,0,1,0,10.4,11.62,4,1.24827,1,16
1,0,0,56.029999,0,0,1,0,7.1999998,11.62,1.5,1.24827,0,16
0,0,0,56.189999,0,0,1,0,7.1999998,11.62,1.5,1.24827,0,16
1,0,0,51.52,0,1,1,0,7.1999998,11.62,1.5,1.24827,1,17
0,0,0,55.32,1,0,1,0,7.1999998,11.62,1.5,1.24827,1,13
0,0,0,47.049999,0,0,1,0,7.1999998,11.62,1.5,1.24827,0,13
0,0,0,52.91,1,0,1,0,7.1999998,11.62,1.5,1.24827,1,13
1,0,0,44.299999,1,1,1,0,7.1999998,11.62,1.5,1.24827,1,16
0,0,0,52.82,0,0,1,0,7.1999998,11.62,1.5,1.24827,0,14
1,0,0,54.34,1,0,1,0,7.1999998,11.62,1.5,1.24827,1,15
0,0,0,64.260002,0,0,1,0,7.1999998,11.62,1.5,1.24827,0,15
0,0,0,48.169998,0,0,1,1,5.5,11.62,.5,1.24827,1,14
0,0,0,60.950001,0,0,1,1,5.5,11.62,.5,1.24827,0,16
0,0,0,62.790001,1,0,1,1,5.5,11.62,.5,1.24827,0,13
0,0,0,57.299999,1,0,1,1,5.5,11.62,.5,1.24827,1,16
0,0,0,57.959999,1,1,1,1,5.5,11.62,.5,1.24827,1,15
1,0,0,62.16,1,1,1,1,5.5,11.62,.5,1.24827,1,16
0,0,0,54.25,0,0,1,1,5.5,11.62,.5,1.24827,0,15
0,0,0,64.139999,1,1,1,1,5.5,11.62,.5,1.24827,1,14
0,0,0,62.869999,1,1,1,1,5.5999999,10.15,.1,1.01617,1,16
1,0,0,52.59,1,0,1,1,5.5999999,10.15,.1,1.01617,1,15
1,0,0,55.73,1,0,1,1,5.5999999,10.15,.1,1.01617,1,12
0,0,0,59.099998,0,0,1,1,5.5999999,10.15,.1,1.01617,1,17
1,0,0,48.169998,0,0,1,1,5.5999999,10.15,.1,1.01617,0,12
0,0,0,47.080002,0,0,1,1,5.5999999,10.15,.1,1.01617,0,16
0,0,0,44.93,1,0,0,1,11.8,10.81,.1,1.12587,1,12
1,0,0,44.709999,0,0,1,1,11.8,10.81,.1,1.12587,0,12
1,0,0,53.139999,0,0,0,1,11.8,10.81,.1,1.12587,0,12
0,0,0,38.66,0,0,1,1,11.8,10.81,.1,1.12587,1,12
0,0,0,36.220001,0,0,1,1,11.8,10.81,.1,1.12587,0,12
1,0,0,55.150002,0,0,1,0,14,12.15,1.5,1.16628,0,16
0,0,0,53.91,0,0,1,0,14,12.15,1.5,1.16628,0,14
0,0,1,49.380001,0,0,1,0,14,12.15,1.5,1.16628,0,17
0,0,0,46.93,0,0,1,0,14,12.15,1.5,1.16628,1,12
0,0,0,58.23,0,0,1,0,14,12.15,1.5,1.16628,0,14
1,0,0,43.75,0,0,1,1,5.5999999,10.15,.1,1.01617,0,12
1,0,0,40.779999,0,0,1,1,5.5999999,10.15,.1,1.01617,0,17
0,0,0,61.959999,0,0,1,1,5.5999999,10.15,.1,1.01617,0,16
1,0,0,47.619999,0,0,1,0,11.1,12.15,1.5,1.16628,1,12
1,0,0,61.130001,1,0,1,0,11.1,12.15,1.5,1.16628,1,16
1,0,0,61.099998,1,1,1,0,11.1,12.15,1.5,1.16628,1,16
1,0,0,67.099998,1,0,1,0,11.1,12.15,1.5,1.16628,1,16
0,0,1,50.720001,0,0,1,0,11.1,12.15,1.5,1.16628,1,12
0,0,0,57.259998,1,1,1,0,11.1,12.15,1.5,1.16628,1,16
1,0,0,67.919998,1,1,0,0,11.1,12.15,1.5,1.16628,0,16
1,0,0,48.369999,0,0,1,0,11.1,12.15,1.5,1.16628,1,16
1,0,0,52.880001,0,0,1,1,7.8000002,10.15,.69999999,1.01617,0,12
0,0,0,47.02,0,0,1,1,7.8000002,10.15,.69999999,1.01617,0,12
1,0,0,60.669998,1,1,1,1,7.8000002,10.15,.69999999,1.01617,1,16
0,0,0,54.41,0,0,1,1,7.8000002,10.15,.69999999,1.01617,1,12
1,0,0,54.509998,0,0,1,1,7.8000002,10.15,.69999999,1.01617,1,15
0,0,0,53.59,0,0,1,1,7.8000002,10.15,.69999999,1.01617,0,14
0,0,0,62.029999,1,0,1,1,7.8000002,10.15,.69999999,1.01617,1,12
0,0,0,55.889999,0,0,0,1,7.8000002,10.15,.69999999,1.01617,0,15
1,0,0,63.09,0,0,1,1,7.8000002,10.15,.69999999,1.01617,1,12
1,0,0,42.369999,0,0,1,1,7.8000002,10.15,.69999999,1.01617,0,14
0,0,0,54.400002,1,0,1,0,13.8,12.15,2,1.16628,1,12
1,0,0,57.549999,0,0,1,0,13.8,12.15,2,1.16628,1,16
1,0,0,56.830002,0,0,1,0,13.8,12.15,2,1.16628,0,15
0,0,0,47.700001,1,1,1,0,13.8,12.15,2,1.16628,0,13
0,0,0,51.209999,0,1,1,0,13.8,12.15,2,1.16628,1,16
0,0,0,56.619999,0,0,1,0,13.8,12.15,2,1.16628,1,13
0,0,0,52.709999,0,0,1,1,6.3000002,10.15,.69999999,1.01617,1,15
0,1,0,47.099998,0,0,1,1,6.3000002,10.15,.69999999,1.01617,0,16
1,0,0,53.459999,0,0,1,1,6.3000002,10.15,.69999999,1.01617,0,18
0,0,0,51.310001,0,0,1,1,6.3000002,10.15,.69999999,1.01617,0,15
1,1,0,45.279999,0,0,1,1,6.3000002,10.15,.69999999,1.01617,0,13
1,0,0,65.230003,0,0,1,1,11.8,10.81,.1,1.12587,0,17
1,0,0,61.619999,0,0,0,1,11.8,10.81,.1,1.12587,0,12
0,0,0,63.669998,0,0,1,1,11.8,10.81,.1,1.12587,0,16
1,0,0,54.32,0,0,0,0,17.700001,12.15,1.5,1.16628,1,13
0,0,0,49.240002,1,1,1,0,17.700001,12.15,1.5,1.16628,1,16
0,0,0,55.380001,0,0,1,0,17.700001,12.15,1.5,1.16628,1,16
0,0,0,58.849998,1,0,1,0,17.700001,12.15,1.5,1.16628,1,12
0,0,0,49.650002,0,0,1,0,17.700001,12.15,1.5,1.16628,0,14
0,0,0,37.23,0,0,1,0,17.700001,12.15,1.5,1.16628,0,15
1,0,0,47.139999,0,0,1,0,17.700001,12.15,1.5,1.16628,0,13
1,0,0,38.669998,0,0,0,0,17.700001,12.15,1.5,1.16628,1,14
0,0,0,51.029999,0,0,1,0,17.700001,12.15,1.5,1.16628,1,12
1,0,0,52.48,0,0,1,0,7.6999998,12.15,2,1.16628,0,12
0,0,0,49.349998,0,1,1,0,7.6999998,12.15,2,1.16628,0,12
1,0,0,66.800003,0,0,1,0,7.6999998,12.15,2,1.16628,0,16
0,0,0,53.880001,0,0,1,0,7.6999998,12.15,2,1.16628,1,16
0,0,0,45.939999,0,1,1,0,7.3000002,10.15,1.5,1.01617,0,12
1,0,0,58.900002,0,0,1,0,7.3000002,10.15,1.5,1.01617,0,12
0,0,0,65.199997,1,1,1,0,7.3000002,10.15,1.5,1.01617,1,17
1,0,0,48.25,0,0,1,0,5.3000002,10.15,2.5,1.01617,0,12
1,0,0,68.779999,1,1,1,0,5.3000002,10.15,2.5,1.01617,0,16
0,0,0,56,0,0,1,0,5.3000002,10.15,2.5,1.01617,1,15
0,0,0,61.540001,1,0,1,0,5.3000002,10.15,2.5,1.01617,0,16
0,0,0,48.619999,1,0,1,0,5.3000002,10.15,2.5,1.01617,1,15
1,0,0,44.720001,0,1,1,0,5.3000002,10.15,2.5,1.01617,0,12
0,0,0,36.610001,0,0,1,0,5.3000002,10.15,2.5,1.01617,0,12
1,0,0,55.630001,0,0,1,0,5.3000002,10.15,2.5,1.01617,0,16
0,0,0,36.189999,0,0,1,0,5.3000002,10.15,2.5,1.01617,1,12
0,0,0,44.400002,0,0,1,0,5.3000002,10.15,2.5,1.01617,0,12
1,0,0,48.549999,0,0,1,0,5.3000002,10.15,2.5,1.01617,0,17
0,0,0,55.02,0,0,1,0,4.9000001,10.15,1.5,1.01617,0,12
0,0,0,63.369999,0,0,1,0,4.9000001,10.15,1.5,1.01617,0,17
0,0,0,54.790001,0,0,1,0,4.9000001,10.15,1.5,1.01617,1,17
1,0,0,59.619999,1,1,1,0,4.9000001,10.15,1.5,1.01617,1,15
1,0,0,55.439999,1,1,1,0,4.9000001,10.15,1.5,1.01617,1,16
1,0,0,61.75,0,0,1,0,14,12.15,1,1.16628,1,17
0,0,0,54.82,1,0,1,0,14,12.15,1,1.16628,1,15
1,0,0,55.09,0,0,1,0,14,12.15,1,1.16628,1,14
1,0,0,41.139999,0,0,1,0,14,12.15,1.5,1.16628,0,12
0,0,0,55,0,0,1,0,14,12.15,1.5,1.16628,0,12
1,0,0,58,0,1,1,0,14,12.15,1.5,1.16628,1,16
0,0,0,60.27,0,0,1,0,14,12.15,1.5,1.16628,0,12
0,1,0,46.400002,0,0,1,0,14,12.15,1.5,1.16628,0,14
1,0,1,44.860001,0,0,1,0,13.8,12.15,1.5,1.16628,0,12
1,0,0,64.510002,0,0,1,0,13.8,12.15,1.5,1.16628,0,16
0,0,0,48.34,0,0,1,0,13.8,12.15,1.5,1.16628,1,13
0,0,0,51.990002,0,0,1,0,13.8,12.15,1.5,1.16628,0,16
0,0,0,64,0,0,1,0,13.8,12.15,1.5,1.16628,1,15
1,0,0,45.099998,0,0,1,0,13.8,12.15,.5,1.16628,0,12
1,0,0,41.669998,0,0,1,0,11.1,12.15,2.5,1.16628,1,12
1,0,0,56.259998,0,0,1,0,11.1,12.15,2.5,1.16628,0,13
1,1,0,45.07,1,0,1,0,11.1,12.15,2.5,1.16628,1,15
1,0,0,53.080002,0,0,1,0,13.8,12.15,2,1.16628,1,15
1,0,0,60.310001,0,0,1,0,13.8,12.15,2,1.16628,0,16
1,0,0,57.07,0,0,1,0,14,12.15,3.5,1.16628,1,14
1,0,0,49.91,0,0,1,0,14,12.15,3.5,1.16628,1,13
0,0,0,65.120003,0,0,1,0,14,12.15,3.5,1.16628,0,14
1,0,0,43.759998,0,0,0,0,14,12.15,3.5,1.16628,0,12
0,0,0,38.27,0,0,1,0,14,12.15,3.5,1.16628,0,12
0,0,0,55.650002,0,0,1,0,7.5999999,10.15,.69999999,1.01617,1,14
0,0,0,45.220001,0,0,1,0,7.5999999,10.15,.69999999,1.01617,0,15
1,0,0,55.41,0,0,1,0,7.5999999,10.15,.69999999,1.01617,0,12
1,0,0,54.400002,0,1,1,0,7.5999999,10.15,.69999999,1.01617,0,16
0,0,0,44.200001,0,0,0,0,7.5999999,10.15,.69999999,1.01617,0,14
1,0,0,62.709999,0,0,1,0,7.5999999,10.15,.69999999,1.01617,0,16
1,0,0,55.310001,0,0,1,0,7.5999999,10.15,.69999999,1.01617,0,16
1,0,0,51.290001,0,0,1,0,7.5999999,10.15,.69999999,1.01617,0,15
0,0,0,42.639999,0,0,1,0,7.5999999,10.15,.69999999,1.01617,0,12
0,0,0,50.18,0,1,1,0,7.5999999,10.15,.69999999,1.01617,0,13
0,0,0,37.93,0,0,1,0,7.5999999,10.15,.69999999,1.01617,1,12
1,0,0,54.700001,0,0,1,0,7.5999999,10.15,.69999999,1.01617,0,16
1,0,0,54.369999,0,0,1,0,7.5999999,10.15,.69999999,1.01617,1,12
0,0,0,39.279999,0,0,1,0,7.3000002,10.15,1.5,1.01617,0,12
1,0,0,45.119999,0,0,1,0,7.3000002,10.15,1.5,1.01617,0,18
0,0,0,64.010002,1,0,1,0,7.3000002,10.15,1.5,1.01617,0,16
1,0,0,38.07,0,0,1,0,7.3000002,10.15,1.5,1.01617,0,16
0,0,0,56.959999,1,1,1,0,14,12.15,3.5,1.16628,1,14
1,0,0,40.610001,0,0,1,0,14,12.15,3.5,1.16628,0,12
0,0,0,56.580002,0,0,1,0,14,12.15,3.5,1.16628,1,12
1,0,0,46.540001,0,0,1,0,14,12.15,3.5,1.16628,0,15
1,0,0,52.07,0,0,1,0,14,12.15,3.5,1.16628,0,12
0,0,0,55.16,0,0,1,0,14,12.15,3.5,1.16628,0,14
1,0,0,41.650002,1,1,1,0,14,12.15,3.5,1.16628,0,14
1,0,0,36.700001,0,0,1,0,14,12.15,3.5,1.16628,1,12
0,0,0,39.09,0,0,1,0,14,12.15,3.5,1.16628,0,12
0,0,0,58.959999,0,0,1,0,14,12.15,3.5,1.16628,0,14
1,0,0,65.589996,0,0,1,0,14,12.15,3.5,1.16628,0,18
0,0,0,48.169998,0,0,1,0,9.3000002,12.15,1,1.16628,0,12
0,0,0,47.759998,0,0,1,0,9.3000002,12.15,1,1.16628,0,12
1,0,0,52.25,0,0,1,0,9.3000002,12.15,1,1.16628,0,12
0,0,0,56.59,0,0,1,0,9.3000002,12.15,1,1.16628,0,12
0,0,0,47.220001,0,0,1,0,9.3000002,12.15,1,1.16628,0,14
0,0,0,55.779999,0,0,1,0,9.3000002,12.15,1,1.16628,1,12
0,0,0,55.860001,0,0,0,0,16,10.81,2,1.12587,1,16
1,0,0,61.810001,0,1,1,0,16,10.81,2,1.12587,0,15
1,0,0,43.189999,0,0,1,0,16,10.81,2,1.12587,1,12
0,0,0,65.790001,0,0,1,0,16,10.81,2,1.12587,0,16
1,0,0,44.099998,0,1,1,0,16,10.81,2,1.12587,0,12
1,0,0,62.610001,1,1,1,0,16,10.81,2,1.12587,0,13
0,0,0,53.919998,0,0,1,0,10,10.81,2.5,1.12587,1,12
0,0,1,65.110001,1,1,1,0,10,10.81,2.5,1.12587,0,17
0,0,0,63.950001,0,0,1,0,10,10.81,2.5,1.12587,1,14
1,0,0,54.669998,0,0,1,0,10,10.81,2.5,1.12587,0,12
0,0,0,52.889999,0,0,0,0,10,10.81,2.5,1.12587,0,16
1,0,0,46.98,0,0,1,0,12.3,10.81,2.5,1.12587,0,16
0,0,0,60.200001,0,0,1,0,12.3,10.81,2.5,1.12587,0,16
0,0,0,59.09,0,0,1,0,8.3999996,10.15,3.5,1.01617,0,12
1,0,0,44.93,0,0,1,0,8.3999996,10.15,3.5,1.01617,0,16
1,0,0,47.080002,0,0,1,0,8.3999996,10.15,3.5,1.01617,0,13
1,0,0,57.259998,0,0,1,0,8.3999996,10.15,3.5,1.01617,0,12
0,0,0,64.080002,0,0,1,0,8.3999996,10.15,3.5,1.01617,0,16
1,0,0,58.240002,0,0,1,0,8.3999996,10.15,3.5,1.01617,0,12
0,0,0,55.240002,1,0,1,0,8.3999996,10.15,3.5,1.01617,0,13
0,0,0,58.02,0,0,1,0,15.9,12.15,11,1.16628,1,16
0,0,0,59.84,0,0,1,0,15.9,12.15,11,1.16628,1,16
0,0,0,57.419998,0,0,1,0,15.9,12.15,11,1.16628,1,12
1,0,0,59.779999,0,0,1,0,15.9,12.15,11,1.16628,0,13
1,0,0,45.52,0,0,1,0,15.9,12.15,11,1.16628,0,13
1,0,0,38.540001,0,0,1,0,15.9,12.15,11,1.16628,0,12
1,0,0,40.93,0,0,1,0,15.9,12.15,11,1.16628,0,12
0,0,0,48.470001,0,0,1,0,7.8000002,10.15,1.5,1.01617,0,12
1,0,0,58.259998,0,0,1,0,7.8000002,10.15,1.5,1.01617,0,15
1,0,0,50.119999,0,0,0,0,7.8000002,10.15,1.5,1.01617,1,16
1,0,0,64.169998,0,0,0,0,7.8000002,10.15,1.5,1.01617,0,12
0,1,0,58.900002,0,1,1,0,7.8000002,10.15,1.5,1.01617,1,12
0,0,0,59.740002,0,0,1,0,7.5,10.81,2.5,1.12587,1,15
1,0,0,40.310001,0,0,1,0,7.5,10.81,2.5,1.12587,0,12
1,0,0,61.290001,0,0,1,0,7.5,10.81,2.5,1.12587,0,16
0,0,0,54.009998,0,1,0,0,10.1,10.81,4.5,1.12587,0,12
0,0,0,59.389999,0,0,1,0,10.1,10.81,4.5,1.12587,0,12
1,0,0,55.09,0,0,1,0,10.1,10.81,4.5,1.12587,0,12
0,0,0,51.400002,0,0,1,0,10.1,10.81,4.5,1.12587,1,16
1,0,0,46.060001,0,0,0,0,10.1,10.81,4.5,1.12587,0,12
1,0,0,50.32,0,0,1,0,10.1,10.81,4.5,1.12587,0,12
1,0,0,58.279999,0,0,1,0,8.8999996,10.15,12,1.01617,0,12
0,0,0,57,0,0,1,0,8.8999996,10.15,12,1.01617,0,16
0,0,0,50.75,0,0,0,0,8.8999996,10.15,12,1.01617,0,12
1,0,0,46.240002,0,0,1,0,8.8999996,10.15,12,1.01617,0,12
0,0,0,56.759998,0,0,1,0,8.8999996,10.15,12,1.01617,0,14
1,0,0,44.5,0,0,1,0,14.8,10.81,3,1.12587,0,12
1,0,0,62.810001,0,0,1,0,14.8,10.81,3,1.12587,1,16
1,0,0,56.009998,0,0,1,0,14.8,10.81,3,1.12587,0,12
0,0,0,61.189999,0,0,1,0,8.8999996,10.15,3.5,1.01617,0,16
